,Topic,Words,Frequency,Timestamp,Name
6666,7,"grenadier, itunes, kauf, preis, kündbar",1,2020-09-15,7_ferrari_hamilton_mercedes_fahrer
6667,28,"standardvertragsklauseln, musterverträge, rechtsgrundlagen, datenschutzbehörden, datenschutzniveau",1,2020-09-15,28_lufthansa_airlines_airline_jetlines
6668,44,"code, authenticator, passwort, freeotp, sms",1,2020-09-15,44_smartphone_huawei_google_iphone
6669,49,"hp, ghz, rechner, pc, cache",1,2020-09-15,49_smartphone_apple_iphone_smartphones
6670,59,"kalifornischen, klimawandel, kalifornien, brandstifter, waldbrände",1,2020-09-15,59_trump_trumps_donald_präsident
6671,70,"pogacar, roglic, zeitfahren, tour, vogesen",1,2020-09-15,70_tour_roglic_pogacar_trikot
6672,78,"gletscher, nioghalvfjerdsfjorden, meeresspiegelanstieg, schmelzen, arktis",1,2020-09-15,
6673,97,"haarschneider, frisör, frisörbesuch, aufsatz, auszurasieren",1,2020-09-15,97_gans_haarschneider_schuhe_yarmolenko
6674,98,"trockenblumen, blüten, vase, getrockneten, flowerbox",1,2020-09-15,98_rosen_pflanzen_blüten_garten
6675,100,"sheriff, hirsch, sioux, argus, nemec",1,2020-09-15,100_unfall_a3_jährige_krankenhaus
6676,107,"gutachten, felgenkauf, zulieferindustrie, lochkreis, penkala",1,2020-09-15,107_tesla_auto_volkswagen_fahrzeuge
6677,117,"musterhaus, grundriss, haustechnik, musterhäuser, massivhaus",1,2020-09-15,117_gessner_musterhaus_vodafone_thyssen
6678,119,"mascarell, gonzalo, gouweleeuw, aranguiz, bundesliga",1,2020-09-15,119_stuttgart_stuttgarter_matarazzo_würt...
6679,125,"co₂, meeresforschung, umweltprogramm, forschungsorganisationen, beheizen",1,2020-09-15,125_co2_emissionen_co₂_klimaschutz
6680,141,"probeverfahren, sporthallen, staatskanzleien, sicherheitsinteressen, prognostizieren",1,2020-09-15,141_olympischen_olympia_fußball_2021
6681,142,"quadratmeter, immobilienpreise, stiegen, sachsen, ebersberg",1,2020-09-15,142_muschter_000_100_eigenkapital
6682,158,"bischof, promiskuitiven, hildesheimer, unzerstörbar, frustrationstoleranz",1,2020-09-15,158_lagerfeld_spahn_roman_coetzee
6683,173,"wanderwitz, einheit, ostbeauftragte, jahresbericht, gesamtdeutschen",1,2020-09-15,173_friedrich_mälzer_berliner_hamburger
6684,177,"bachelor, kampftag, draufschlag, tom2rock, promiboxen",1,2020-09-15,177_bundesliga_köln_trainer_fußball
6685,-1,"fifa, mülheim, brasilien, chatgruppen, poschmann",25,2020-09-16,-1_wenn_dann_mehr_über
6686,0,"morissette, alanis, lionel, wörter, brechtisches",11,2020-09-16,0_geschwindigkeitsanzeige_geschwindigkei...
6687,1,"geschwindigkeitsbereiche, geschwindigkeitsklasse, geschwindigkeitsklassen, geschwindigkeitskontrolle, geschwindigkeitskontrollen",1,2020-09-16,1_h3_morissette_alanis_wörter
6688,7,"herunterregelt, retuschen, turbomotor, kraftübertragung, aktivierbar",1,2020-09-16,7_ferrari_hamilton_mercedes_fahrer
6689,24,"chagall, mayer, klaus, priester, marc",1,2020-09-16,24_schillerstraße_gottesdienste_gottesdi...
6690,45,"technologie, softwarekunden, kunden, selbstzweck, herangehensweise",1,2020-09-16,45_marketing_unternehmen_digitalisierung...
6691,49,"apple, iphone, icloud, apps, update",3,2020-09-16,49_smartphone_apple_iphone_smartphones
6692,59,"assad, trump, töten, syrischen, general",2,2020-09-16,59_trump_trumps_donald_präsident
6693,70,"kämna, meribel, krrrchhhh, ausreißern, villard",1,2020-09-16,70_tour_roglic_pogacar_trikot
6694,73,"zeil, karstadt, ausverkauf, jahresmiete, warenhaus",1,2020-09-16,73_viele_zeit_menschen_mehr
6695,81,"kaffee, koffeingehalt, filterkaffee, koffein, schmeckt",1,2020-09-16,81_bitburger_gluten_vöslauer_kaffee
6696,115,"immobilienkredit, eigenheims, eigenheim, traumimmobilie, traumhaus",1,2020-09-16,115_mieter_vermieter_miete_mietvertrag
6697,117,"wohnungsgenossenschaften, genossenschaftsverband, unseriösen, renditen, kerstin",1,2020-09-16,117_gessner_musterhaus_vodafone_thyssen
6698,147,"seehofer, moria, schutzberechtigt, brauche, innenminister",1,2020-09-16,
6699,148,"rtl, sommerhaus, caro, spontanheilung, tränennassem",1,2020-09-16,148_rtl_fernsehgarten_bauer_orridge
6700,152,"shanghaier, wirtschaftseinbruch, insolvenzen, bruttoinlandsprodukt, schrumpfen",1,2020-09-16,152_dollar_milliarden_euro_aktien
6701,169,"beckenbauer, hoeneß, schalker, bayern, goretzka",2,2020-09-16,169_bayern_flick_münchen_bundesliga
6702,178,"reus, gartmann, bvb, https, ruhr24",1,2020-09-16,178_borussia_haaland_lucien_erling
6703,-1,"nassehi, buddha, yasemin, maatz, sagen",18,2020-09-17,-1_wenn_dann_mehr_über
6704,0,"morissette, alanis, lionel, wörter, brechtisches",16,2020-09-17,0_geschwindigkeitsanzeige_geschwindigkei...
6705,1,"geschwindigkeitsanzeige, geschwindigkeitsbegrenzung, geschwindigkeitsbegrenzungen, geschwindigkeitsbeschränkung, geschwindigkeitsgrenzwerte",1,2020-09-17,1_h3_morissette_alanis_wörter
6706,4,"armtraining, liegestützen, ellenbogen, schulterbreit, muskulöse",1,2020-09-17,4_fitness_übungen_workout_workouts
6707,7,"ekström, abt, dtm, itunes, kemptener",1,2020-09-17,7_ferrari_hamilton_mercedes_fahrer
6708,20,"timermanis, pfretzschner, volleyballverband, tageshälfte, interimspartner",1,2020-09-17,20_schiff_göttert_oltmanns_cruises
6709,21,"djokovic, tennisstars, serbe, tennis, geschwindigkeitskontrollen",1,2020-09-17,21_tennis_slam_djokovic_weltranglisten
6710,27,"thepiratebay, domain, piratebay, lundström, warg",1,2020-09-17,27_film_netflix_filme_hollywood
6711,32,"australien, melbourne, sydney, rundflüge, langstreckenflüge",1,2020-09-17,32_airlines_flugzeug_flugzeuge_aeroteleg...
6712,33,"russische, kreml, giftstoffs, vergiftungssymptome, kremlkritiker",1,2020-09-17,33_russland_vergiftung_russischen_russis...
6713,49,"quiet, comfort, gaming, transparenzmodus, bügelmikrofon",1,2020-09-17,49_smartphone_apple_iphone_smartphones
6714,82,"büchenbach, friedhofsdiebe, hilpoltstein, wendelstein, grabschmuck",1,2020-09-17,82_tiere_fleisch_wolf_elefanten
6715,93,"nordirland, karfreitagsabkommen, handelsabkommen, brexit, irland",1,2020-09-17,93_brexit_großbritannien_brüssel_britisc...
6716,98,"staudengärtnerin, garten, frühlingsblüher, frösten, zwiebelblumen",1,2020-09-17,98_rosen_pflanzen_blüten_garten
6717,100,"fahranfänger, führerscheins, führerschein, unfallopfer, motorisierte",1,2020-09-17,100_unfall_a3_jährige_krankenhaus
6718,103,"tanz, tanzfestival, staatsballetts, darmstadt, übertitel",1,2020-09-17,103_beethoven_musik_beethovens_oper
6719,107,"typklassen, kfz, haftpflicht, bolsonaro, rüsselsheim",2,2020-09-17,107_tesla_auto_volkswagen_fahrzeuge
6720,120,"infektionsgeschehen, täglich, 9371, gesamtinfektionen, meldeketten",1,2020-09-17,120_infektionen_neuinfektionen_coronavir...
6721,152,"neuzulassungen, neuwagenmarkt, 788, jahresstart, gesamtbilanz",1,2020-09-17,152_dollar_milliarden_euro_aktien
6722,154,"silberbach, dbb, staat, dienst, kommunalen",1,2020-09-17,
6723,159,"psg, draxler, abdou, layvin, kurzawa",1,2020-09-17,159_liverpool_fc_manchester_champions
6724,174,"junghaus, randalierte, widerstandes, borchert, flüchtlingsheim",1,2020-09-17,174_rapper_baron_rap_harich
6725,-1,"softbois, steinmeier, crohn, sklaverei, erskine",25,2020-09-18,-1_wenn_dann_mehr_über
6726,0,"morissette, alanis, lionel, wörter, brechtisches",12,2020-09-18,0_geschwindigkeitsanzeige_geschwindigkei...
6727,1,"geschwindigkeitsbereiche, geschwindigkeitsklasse, geschwindigkeitsklassen, geschwindigkeitskontrolle, geschwindigkeitskontrollen",1,2020-09-18,1_h3_morissette_alanis_wörter
6728,3,"xinhua, kauf, 99, app, kaufbestätigung",1,2020-09-18,3_podcast_app_19_umeinen
6729,21,"bogey, weltranglistendritte, birdies, putts, masterssieger",1,2020-09-18,21_tennis_slam_djokovic_weltranglisten
6730,42,"spiaggia, strand, beach, elafonissi, balos",1,2020-09-18,42_strand_insel_hanseatic_baskenland
6731,43,"internetkriminellen, scammer, racheporno, datentechnisch, flirtwilligen",1,2020-09-18,43_app_android_google_microsoft
6732,48,"xbox, playstation, konsolen, spiele, microsoft",1,2020-09-18,48_xbox_playstation_microsoft_games
6733,49,"apple, chip, smartwatches, armband, pulsoximeter",1,2020-09-18,49_smartphone_apple_iphone_smartphones
6734,60,"belarus, belarussische, lukaschenko, sonderberichterstatterin, tichanowskaja",1,2020-09-18,60_lukaschenko_belarus_sanktionen_russla...
6735,70,"etappengewinner, bourg, bresse, sprinter, roglic",2,2020-09-18,70_tour_roglic_pogacar_trikot
6736,78,"klima, klimafolgenforschung, unaufhaltsam, grönland, brennen",1,2020-09-18,
6737,80,"quarantäne, testergebnis, beschwerde, getesteten, vierzehntägige",1,2020-09-18,80_schulen_schule_lehrer_unterricht
6738,100,"autopilot, tesla, beifahrers, idiotisch, turnbull",1,2020-09-18,100_unfall_a3_jährige_krankenhaus
6739,107,"rs, kw, brasilien, hybridversion, aufgebohrte",1,2020-09-18,107_tesla_auto_volkswagen_fahrzeuge
6740,120,"infektionen, 000, brasilien, todesfälle, 197",1,2020-09-18,120_infektionen_neuinfektionen_coronavir...
6741,147,"maier, seehofer, spd, mihalic, freiheitlich",1,2020-09-18,
6742,148,"geschwindigkeitsklassen, geschwindigkeitsbereiche, geschwindigkeitsbeschränkung, geschwindigkeitsbeschränkungen, geschwindigkeitsgrenzwerte",1,2020-09-18,148_rtl_fernsehgarten_bauer_orridge
6743,152,"industrieländerklub, wirtschaftsleistung, einbruch, industrieverband, quartalsbericht",1,2020-09-18,152_dollar_milliarden_euro_aktien
6744,156,"modersohn, crananch, lüstlingen, böttcherstraße, kollwitz",1,2020-09-18,156_osthaus_gerstl_wiener_gerstls
6745,-1,"wottrich, unternehmer, cybermobbing, karliczek, mercuriadis",24,2020-09-19,-1_wenn_dann_mehr_über
6746,0,"morissette, alanis, lionel, wörter, brechtisches",12,2020-09-19,0_geschwindigkeitsanzeige_geschwindigkei...
6747,5,"ghosn, ginsburg, gerichtshof, ghosns, konservative",1,2020-09-19,5_kennedy_reddy_roxette_ashley
6748,6,"ptfe, polymer, teflon, isolierband, gitarrensaiten",1,2020-09-19,6_bryant_gestorben_tod_wallow
6749,7,"dbx, itunes, kauf, kündbar, abonnement",1,2020-09-19,7_ferrari_hamilton_mercedes_fahrer
6750,9,"kämpften, einsatzkräfte, bezirksfeuerwehrchef, bobcat, 626347",1,2020-09-19,9_feuer_brände_australien_sydney
6751,21,"76er, golfprofi, golfstar, mettmann, turniersieg",1,2020-09-19,21_tennis_slam_djokovic_weltranglisten
6752,30,"landsmann, landsmanns, vegan, hungerknochen, vierbeiniges",1,2020-09-19,30_klemmer_germany_zoo_bonobos
6753,79,"meteorologe, südwesten, höchsttemperaturen, warm, genießen",1,2020-09-19,79_grönland_deutschland_gisela_meteorolo...
6754,91,"app, tiktoks, oracle, appstores, wechat",1,2020-09-19,91_china_hongkong_chinesischen_chinesisc...
6755,93,"dombrovskis, aushandlung, valdis, lettische, claude",1,2020-09-19,93_brexit_großbritannien_brüssel_britisc...
6756,107,"zweikraft, kostenintensives, triebwagen, elektrisch, volumen",1,2020-09-19,107_tesla_auto_volkswagen_fahrzeuge
6757,108,"ginsburg, kavanaugh, ginsburgs, mcconnell, gorsuch",1,2020-09-19,
6758,119,"wamangituka, stuttgart, freiburg, kalajdzic, freiburger",1,2020-09-19,119_stuttgart_stuttgarter_matarazzo_würt...
6759,128,"commonwealth, queen, jamaika, monarchie, tobago",1,2020-09-19,128_instagram_mutter_mode_immer
6760,159,"wilfried, trafford, tabellenkeller, matchwinner, anschlusstreffer",1,2020-09-19,159_liverpool_fc_manchester_champions
6761,164,"werder, weserstadion, kohfeldt, bundesligaspiel, hertha",1,2020-09-19,164_werder_kohfeldt_bremer_bundesliga
6762,169,"tönnies, auftaktspiel, führungscrews, revierclubs, fc",1,2020-09-19,169_bayern_flick_münchen_bundesliga
6763,175,"geschwindigkeitsgrenzwerte, geschwindigkeitskontrollen, geschwindigkeitsklasse, geschwindigkeitsklassen, geschwindigkeitsschub",1,2020-09-19,175_frankfurt_hauptbahnhof_opernplatz_fa...
6764,176,"rebic, stürmern, eintracht, kamada, trainer",1,2020-09-19,176_cook_condor_2019_löwisch
6765,178,"gladbach, haaland, brych, thuram, erling",2,2020-09-19,178_borussia_haaland_lucien_erling
6766,-1,"marie, sieverts, reeperbahn, valmy, mushrooms",15,2020-09-20,-1_wenn_dann_mehr_über
6767,0,"morissette, alanis, lionel, wörter, brechtisches",12,2020-09-20,0_geschwindigkeitsanzeige_geschwindigkei...
6768,1,"geschwindigkeitsstufen, geschwindigkeitsbereiche, geschwindigkeitsbeschränkung, geschwindigkeitstests, geschwindigkeitsklasse",2,2020-09-20,1_h3_morissette_alanis_wörter
6769,7,"rossis, moto3, ogura, moto2, motogp",1,2020-09-20,7_ferrari_hamilton_mercedes_fahrer
6770,9,"troposphärenforschung, brandfläche, aschepartikel, troposphäre, stratosphäre",1,2020-09-20,9_feuer_brände_australien_sydney
6771,10,"kefalonia, westgriechenlands, zakynthos, ithaka, feuerwehr",2,2020-09-20,10_explosion_brand_feuer_ammoniumnitrat
6772,32,"luftverkehrswirtschaft, lufthansa, flughäfen, bodenabfertiger, vorhaltekosten",1,2020-09-20,32_airlines_flugzeug_flugzeuge_aeroteleg...
6773,33,"wolkow, nawalnys, klartext, kreml, tomsk",1,2020-09-20,33_russland_vergiftung_russischen_russis...
6774,59,"senat, verfassungsrichterin, bundesberufungsgericht, nominieren, senatorin",2,2020-09-20,59_trump_trumps_donald_präsident
6775,70,"tour, champs, pogacar, profis, 119660",1,2020-09-20,70_tour_roglic_pogacar_trikot
6776,73,"ambulanz, chronischer, schluckaufs, erkrankungen, belastungen",2,2020-09-20,73_viele_zeit_menschen_mehr
6777,80,"unterricht, schüler, lehrer, lehrkräfte, schülerinnen",2,2020-09-20,80_schulen_schule_lehrer_unterricht
6778,91,"walmart, softwarekonzern, handelsministerium, downloadstopps, downloadsperre",1,2020-09-20,91_china_hongkong_chinesischen_chinesisc...
6779,100,"höllmüller, tesla, efahrer, mechaniker, werkstatt",2,2020-09-20,100_unfall_a3_jährige_krankenhaus
6780,106,"rehbraune, schlusslichts, kaffeeautomaten, autospuren, radelte",1,2020-09-20,106_bike_fahrräder_bikes_wagenknecht
6781,120,"rki, remscheid, neuinfektionen, fas, intensivbetten",3,2020-09-20,120_infektionen_neuinfektionen_coronavir...
6782,159,"blues, rüdiger, chelsea, senegalese, pflichtspieltore",1,2020-09-20,159_liverpool_fc_manchester_champions
6783,166,"kramarić, bundesliga, siegtreffer, havertz, werder",1,2020-09-20,166_bayern_werder_wolfsburg_bundesliga
6784,168,"gnabry, florenz, ribérys, wortkreation, samstagabend",1,2020-09-20,168_bayern_kovac_trainer_münchen
6785,169,"ruhr24, 04, gelsenkirchen, jochen, münchen",1,2020-09-20,169_bayern_flick_münchen_bundesliga
6786,174,"schuster, unger, bundesamts, stuttgarter, müllheim",1,2020-09-20,174_rapper_baron_rap_harich
6787,175,"geschwindigkeitsgrenzwerte, geschwindigkeitsklasse, geschwindigkeitsklassen, geschwindigkeitskontrolle, geschwindigkeitsstufen",1,2020-09-20,175_frankfurt_hauptbahnhof_opernplatz_fa...
6788,178,"roermond, niederlande, maastricht, friesland, westfriesisch",1,2020-09-20,178_borussia_haaland_lucien_erling
6789,-1,"dechambeau, lommatzsch, maaß, frauen, frau",27,2020-09-21,-1_wenn_dann_mehr_über
6790,0,"morissette, alanis, lionel, wörter, brechtisches",12,2020-09-21,0_geschwindigkeitsanzeige_geschwindigkei...
6791,1,"geschwindigkeitskontrollen, geschwindigkeitsbeschränkung, geschwindigkeitsgrenzwerte, geschwindigkeitskontrolle, geschwindigkeitsbegrenzungen",1,2020-09-21,1_h3_morissette_alanis_wörter
6792,4,"fitness, sportwissenschaftlich, gymondo, fitnessraum, apps",1,2020-09-21,4_fitness_übungen_workout_workouts
6793,21,"642753, 73er, golfstar, 274, golfplatz",1,2020-09-21,21_tennis_slam_djokovic_weltranglisten
6794,29,"girsky, hindenburg, motors, geschäftsführender, oems",1,2020-09-21,29_schäfer_setzer_holter_frauen
6795,36,"lindner, teuteberg, übermittelt, anzeigen, ergänzt",1,2020-09-21,36_drewermann_lindner_frauen_drewermanns
6796,49,"tablet, phone, hd, amazon, gaming",2,2020-09-21,49_smartphone_apple_iphone_smartphones
6797,59,"cherith, videostatements, sanitäre, videoansprache, generaldebatte",1,2020-09-21,59_trump_trumps_donald_präsident
6798,70,"france, merckx, fignon, radsport, pogacars",1,2020-09-21,70_tour_roglic_pogacar_trikot
6799,80,"spaltung, dubček, gesellschaftsroman, fernziel, sozialismus",1,2020-09-21,80_schulen_schule_lehrer_unterricht
6800,105,"flüchtlingslager, asylentscheid, paschtune, asylanträgen, brandstiftern",1,2020-09-21,105_jährige_cornelia_staatsanwaltschaft_...
6801,107,"co2, elektro, kraftstoffe, emissionen, brasilien",1,2020-09-21,107_tesla_auto_volkswagen_fahrzeuge
6802,131,"zeitmagazin, songs, schwester, laptop, internet",1,2020-09-21,131_daiana_sylvie_ballett_zizi
6803,145,"homosexualität, friedrich, schwulen, bundeskanzler, pädophil",1,2020-09-21,145_spd_scholz_karrenbauer_thüringen
6804,173,"bruterfolg, storchendörfern, jungstörche, brutsaison, storchennachwuchs",1,2020-09-21,173_friedrich_mälzer_berliner_hamburger
6805,175,"häufen, seehofer, geschwindigkeiten, geschwindigkeitsanzeige, geschwindigkeitsbereiche",1,2020-09-21,175_frankfurt_hauptbahnhof_opernplatz_fa...
6806,176,"honsak, fraisl, kopfball, spielte, pfeiffer",1,2020-09-21,176_cook_condor_2019_löwisch
6807,-1,"preis, engl, waagerecht, 25, tui",27,2020-09-22,-1_wenn_dann_mehr_über
6808,0,"morissette, alanis, lionel, wörter, brechtisches",10,2020-09-22,0_geschwindigkeitsanzeige_geschwindigkei...
6809,1,"geschwindigkeitsbereiche, geschwindigkeitsklasse, geschwindigkeiten, geschwindigkeitsklassen, geschwindigkeitskontrolle",1,2020-09-22,1_h3_morissette_alanis_wörter
6810,20,"wirbelstürme, wmo, 662735, hurrikanen, weltwetterorganisation",1,2020-09-22,20_schiff_göttert_oltmanns_cruises
6811,52,"internetverbindung, telekomdienstleister, aberhosan, suchgerät, elektrogerät",1,2020-09-22,52_mortezai_borschtsch_trigema_ringier
6812,59,"ginsburg, bundesrichterin, nominierung, katholikin, ginsburgs",1,2020-09-22,59_trump_trumps_donald_präsident
6813,66,"jeffrey, rothaarigen, podcast, prinz, waghalsiger",1,2020-09-22,66_depp_amber_weinstein_depps
6814,76,"polarstern, eisbrecher, awi, framstraße, überwinterungsexpedition",1,2020-09-22,76_lawine_bergrettung_schneemassen_alpen
6815,83,"abou, arafat, bushido, cioma, staatsanwaltschaft",1,2020-09-22,83_gustafsson_kokain_rauschgift_escobars
6816,91,"walmart, chinesischen, chinesische, global, trump",1,2020-09-22,91_china_hongkong_chinesischen_chinesisc...
6817,93,"brexit, großritannien, thatcherismus, eisregen, trauerspiel",1,2020-09-22,93_brexit_großbritannien_brüssel_britisc...
6818,94,"asylverfahren, einspruchsfristen, vertragsverletzung, reformvorschläge, griechenland",1,2020-09-22,94_ungarn_brüssel_ungarns_ungarische
6819,99,"weinsberg, weinsberger, dornfelder, weibertreu, breitenauer",1,2020-09-22,99_beutner_sauvignon_corvers_weinsberg
6820,103,"brendel, cloppenburg, rolfbrendel, songs, knallbunten",1,2020-09-22,103_beethoven_musik_beethovens_oper
6821,107,"hybrid4, kw, batterie, brasilien, kilowattstunden",1,2020-09-22,107_tesla_auto_volkswagen_fahrzeuge
6822,145,"jahnz, maillard, migrationspakt, althoff, asylverfahren",1,2020-09-22,145_spd_scholz_karrenbauer_thüringen
6823,155,"goetzmann, krefeld, unterlagen, drittligavereins, sportmedizinischen",1,2020-09-22,155_weidinger_dfb_trainer_listerien
6824,156,"hundertwasser, kunsthauses, kunstvereins, leihgeber, recherchiere",1,2020-09-22,156_osthaus_gerstl_wiener_gerstls
6825,166,"tecklenburg, marozsan, waßmuth, krumbiegel, leupolz",1,2020-09-22,166_bayern_werder_wolfsburg_bundesliga
